long,lat,year,nat,id,trp,group.regroup
-65.21335537,34.65000023,1799,British,8,3293,8.1
-65.21670184,34.54000036,1799,British,8,3293,8.1
-65.22003948,34.43000041,1799,British,8,3293,8.1
-65.22336835,34.32000036,1799,British,8,3293,8.1
-65.2266885,34.21000023,1799,British,8,3293,8.1
-65.23,34.1,1799,British,8,3293,8.1
-65.23,34.1,1799,British,9,3293,9.1
-65.32657107,34.11685596,1799,British,9,3293,9.1
-65.42318056,34.1336363,1799,British,9,3293,9.1
-65.51982833,34.15034095,1799,British,9,3293,9.1
-65.61651425,34.16696984,1799,British,9,3293,9.1
-65.71323819,34.18352288,1799,British,9,3293,9.1
-65.81,34.2,1799,British,9,3293,9.1
-5.81,49.28,1799,British,1,3292,1.1
-5.960831926,49.22548716,1799,British,1,3292,1.1
-6.111330817,49.17077839,1799,British,1,3292,1.1
-6.261496862,49.11587447,1799,British,1,3292,1.1
-6.411330264,49.06077623,1799,British,1,3292,1.1
-6.560831234,49.00548447,1799,British,1,3292,1.1
-6.71,48.95,1799,British,1,3292,1.1
-21.83,33.23,1799,British,10,3292,10.1
-22.1328983,32.85342182,1799,British,10,3292,10.1
-22.43323377,32.47612006,1799,British,10,3292,10.1
-22.73105975,32.09811113,1799,British,10,3292,10.1
-23.02642864,31.71941108,1799,British,10,3292,10.1
-23.31939189,31.34003559,1799,British,10,3292,10.1
-23.61,30.96,1799,British,10,3292,10.1
-32.16,23.21,1799,British,11,3292,11.1
-32.47069997,23.00148397,1799,British,11,3292,11.1
-32.78044003,22.79236379,1799,British,11,3292,11.1
-33.08923011,22.58264743,1799,British,11,3292,11.1
-33.39708016,22.37234279,1799,British,11,3292,11.1
-33.70400014,22.16145772,1799,British,11,3292,11.1
-34.01,21.95,1799,British,11,3292,11.1
-34.01,21.95,1799,British,12,3292,12.1
-34.37107403,21.72858002,1799,British,12,3292,12.1
-34.73103562,21.50637991,1799,British,12,3292,12.1
-35.08989687,21.28341081,1799,British,12,3292,12.1
-35.44766988,21.05968381,1799,British,12,3292,12.1
-35.80436685,20.8352099,1799,British,12,3292,12.1
-36.16,20.61,1799,British,12,3292,12.1
-36.16,20.61,1799,British,13,3292,13.1
-36.46204589,20.39793936,1799,British,13,3292,13.1
-36.7632605,20.18535997,1799,British,13,3292,13.1
-37.06365352,19.97226913,1799,British,13,3292,13.1
-37.36323465,19.75867407,1799,British,13,3292,13.1
-37.66201357,19.54458198,1799,British,13,3292,13.1
-37.96,19.33,1799,British,13,3292,13.1
-37.96,19.33,1799,British,14,3292,14.1
-38.2443705,19.209416,1799,British,14,3292,14.1
-38.5283235,19.08839413,1799,British,14,3292,14.1
-38.81186096,18.96693798,1799,British,14,3292,14.1
-39.09498484,18.84505118,1799,British,14,3292,14.1
-39.37769718,18.72273732,1799,British,14,3292,14.1
-39.66,18.6,1799,British,14,3292,14.1
-39.66,18.6,1799,British,15,3292,15.1
-39.8942524,18.46404242,1799,British,15,3292,15.1
-40.1281335,18.32779758,1799,British,15,3292,15.1
-40.36164605,18.19126821,1799,British,15,3292,15.1
-40.5947928,18.05445702,1799,British,15,3292,15.1
-40.82757653,17.91736672,1799,British,15,3292,15.1
-41.06,17.78,1799,British,15,3292,15.1
-41.06,17.78,1799,British,16,3292,16.1
-41.35112596,17.63938532,1799,British,16,3292,16.1
-41.64179722,17.49834413,1799,British,16,3292,16.1
-41.93201699,17.35688073,1799,British,16,3292,16.1
-42.22178852,17.21499939,1799,British,16,3292,16.1
-42.51111509,17.0727044,1799,British,16,3292,16.1
-42.8,16.93,1799,British,16,3292,16.1
-42.8,16.93,1799,British,17,3292,17.1
-43.17824364,16.77002792,1799,British,17,3292,17.1
-43.55584997,16.60936719,1799,British,17,3292,17.1
-43.93282381,16.44802592,1799,British,17,3292,17.1
-44.30917009,16.28601223,1799,British,17,3292,17.1
-44.68489379,16.12333423,1799,British,17,3292,17.1
-45.06,15.96,1799,British,17,3292,17.1
-45.06,15.96,1799,British,18,3292,18.1
-45.28661804,15.65889626,1799,British,18,3292,18.1
-45.51256913,15.35756026,1799,British,18,3292,18.1
-45.73786816,15.05599736,1799,British,18,3292,18.1
-45.96252989,14.75421285,1799,British,18,3292,18.1
-46.18656899,14.452212,1799,British,18,3292,18.1
-46.41,14.15,1799,British,18,3292,18.1
-46.41,14.15,1799,British,19,3292,19.1
-46.74434579,14.00945979,1799,British,19,3292,19.1
-47.07828192,13.86846188,1799,British,19,3292,19.1
-47.41181187,13.72701161,1799,British,19,3292,19.1
-47.74493916,13.58511432,1799,British,19,3292,19.1
-48.07766734,13.44277534,1799,British,19,3292,19.1
-48.41,13.3,1799,British,19,3292,19.1
-6.71,48.95,1799,British,2,3292,2.1
-6.964946369,48.75136761,1799,British,2,3292,2.1
-7.217882103,48.5521773,1799,British,2,3292,2.1
-7.468831446,48.35243733,1799,British,2,3292,2.1
-7.717818404,48.15215581,1799,British,2,3292,2.1
-7.964866745,47.95134075,1799,British,2,3292,2.1
-8.21,47.75,1799,British,2,3292,2.1
-48.41,13.3,1799,British,20,3292,20.1
-48.75472308,13.33950292,1799,British,20,3292,20.1
-49.09955822,13.37854007,1799,British,20,3292,20.1
-49.44450447,13.4171099,1799,British,20,3292,20.1
-49.78956085,13.45521085,1799,British,20,3292,20.1
-50.13472636,13.49284138,1799,British,20,3292,20.1
-50.48,13.53,1799,British,20,3292,20.1
-50.48,13.53,1799,British,21,3292,21.1
-50.81709593,13.46944807,1799,British,21,3292,21.1
-51.15402061,13.40844712,1799,British,21,3292,21.1
-51.49077369,13.34699948,1799,British,21,3292,21.1
-51.82735482,13.2851075,1799,British,21,3292,21.1
-52.16376369,13.22277355,1799,British,21,3292,21.1
-52.5,13.16,1799,British,21,3292,21.1
-52.5,13.16,1799,British,22,3292,22.1
-52.77666555,13.16074048,1799,British,22,3292,22.1
-53.05333244,13.16118477,1799,British,22,3292,22.1
-53.33,13.16133287,1799,British,22,3292,22.1
-53.60666756,13.16118477,1799,British,22,3292,22.1
-53.88333445,13.16074048,1799,British,22,3292,22.1
-54.16,13.16,1799,British,22,3292,22.1
-54.16,13.16,1799,British,23,3292,23.1
-54.5015012,13.18446671,1799,British,23,3292,23.1
-54.84307009,13.20848131,1799,British,23,3292,23.1
-55.18470556,13.23204286,1799,British,23,3292,23.1
-55.52640647,13.25515042,1799,British,23,3292,23.1
-55.86817166,13.2778031,1799,British,23,3292,23.1
-56.21,13.3,1799,British,23,3292,23.1
-56.21,13.3,1799,British,24,3292,24.1
-56.54683751,13.27610313,1799,British,24,3292,24.1
-56.88360811,13.25176376,1799,British,24,3292,24.1
-57.22031073,13.2269828,1799,British,24,3292,24.1
-57.55694429,13.20176121,1799,British,24,3292,24.1
-57.89350773,13.17609995,1799,British,24,3292,24.1
-58.23,13.15,1799,British,24,3292,24.1
-8.21,47.75,1799,British,3,3292,3.1
-8.646620333,47.75414093,1799,British,3,3292,3.1
-9.083296264,47.75662569,1799,British,3,3292,3.1
-9.52,47.75745398,1799,British,3,3292,3.1
-9.956703736,47.75662569,1799,British,3,3292,3.1
-10.39337967,47.75414093,1799,British,3,3292,3.1
-10.83,47.75,1799,British,3,3292,3.1
-10.83,47.75,1799,British,4,3292,4.1
-10.8961854,47.26842274,1799,British,4,3292,4.1
-10.96117721,46.78680806,1799,British,4,3292,4.1
-11.02501629,46.30515724,1799,British,4,3292,4.1
-11.08774174,45.82347152,1799,British,4,3292,4.1
-11.14939102,45.34175206,1799,British,4,3292,4.1
-11.21,44.86,1799,British,4,3292,4.1
-11.21,44.86,1799,British,5,3292,5.1
-11.74603101,44.16909055,1799,British,5,3292,5.1
-12.26962726,43.47573284,1799,British,5,3292,5.1
-12.7813241,42.78004035,1799,British,5,3292,5.1
-13.28163156,42.08212047,1799,British,5,3292,5.1
-13.77103573,41.38207489,1799,British,5,3292,5.1
-14.25,40.68,1799,British,5,3292,5.1
-14.25,40.68,1799,British,6,3292,6.1
-14.6339628,40.41974754,1799,British,6,3292,6.1
-15.01495922,40.15823474,1799,British,6,3292,6.1
-15.39302526,39.89548285,1799,British,6,3292,6.1
-15.76819686,39.63151276,1799,British,6,3292,6.1
-16.14050986,39.36634506,1799,British,6,3292,6.1
-16.51,39.1,1799,British,6,3292,6.1
-16.51,39.1,1799,British,7,3292,7.1
-16.91797533,38.75341007,1799,British,7,3292,7.1
-17.32199996,38.40541575,1799,British,7,3292,7.1
-17.72214498,38.05604782,1799,British,7,3292,7.1
-18.1184806,37.70533637,1799,British,7,3292,7.1
-18.51107613,37.35331083,1799,British,7,3292,7.1
-18.9,37,1799,British,7,3292,7.1
-18.9,37,1799,British,8,3292,8.1
-19.18235666,36.68161003,1799,British,8,3292,8.1
-19.46238305,36.36255896,1799,British,8,3292,8.1
-19.74012037,36.04285979,1799,British,8,3292,8.1
-20.01560914,35.72252529,1799,British,8,3292,8.1
-20.28888927,35.40156794,1799,British,8,3292,8.1
-20.56,35.08,1799,British,8,3292,8.1
-20.56,35.08,1799,British,9,3292,9.1
-20.77557719,34.77258637,1799,British,9,3292,9.1
-20.98955321,34.46479558,1799,British,9,3292,9.1
-21.20195612,34.15663469,1799,British,9,3292,9.1
-21.41281355,33.84811062,1799,British,9,3292,9.1
-21.62215261,33.53923017,1799,British,9,3292,9.1
-21.83,33.23,1799,British,9,3292,9.1
16.05,-33.38,1797,British,1,3291,1.1
15.717865,-33.17715858,1797,British,1,3291,1.1
15.38726732,-32.9734394,1797,British,1,3291,1.1
15.05819452,-32.76885328,1797,British,1,3291,1.1
14.73063409,-32.56341093,1797,British,1,3291,1.1
14.40457346,-32.357123,1797,British,1,3291,1.1
14.08,-32.15,1797,British,1,3291,1.1
1.45,-18.86,1797,British,10,3291,10.1
1.210759546,-18.4773879,1797,British,10,3291,10.1
0.972584846,-18.09447686,1797,British,10,3291,10.1
0.735448464,-17.7112748,1797,British,10,3291,10.1
0.499323311,-17.32778953,1797,British,10,3291,10.1
0.264182633,-16.94402873,1797,British,10,3291,10.1
0.03,-16.56,1797,British,10,3291,10.1
0.03,-16.56,1797,British,11,3291,11.1
-0.347878306,-16.43500082,1797,British,11,3291,11.1
-0.725269254,-16.30932622,1797,British,11,3291,11.1
-1.102174814,-16.18298252,1797,British,11,3291,11.1
-1.478597032,-16.05597602,1797,British,11,3291,11.1
-1.854538029,-15.92831308,1797,British,11,3291,11.1
-2.23,-15.8,1797,British,11,3291,11.1
-2.23,-15.8,1797,British,12,3291,12.1
-2.5381656,-15.82275636,1797,British,12,3291,12.1
-2.846399919,-15.84507782,1797,British,12,3291,12.1
-3.154701743,-15.86696364,1797,British,12,3291,12.1
-3.463069853,-15.88841308,1797,British,12,3291,12.1
-3.771503018,-15.90942543,1797,British,12,3291,12.1
-4.08,-15.93,1797,British,12,3291,12.1
-4.08,-15.93,1797,British,13,3291,13.1
-4.590920704,-15.72123461,1797,British,13,3291,13.1
-5.10079148,-15.51128337,1797,British,13,3291,13.1
-5.609623377,-15.3001653,1797,British,13,3291,13.1
-6.117427694,-15.08789941,1797,British,13,3291,13.1
-6.624215975,-14.87450467,1797,British,13,3291,13.1
-7.13,-14.66,1797,British,13,3291,13.1
-7.13,-14.66,1797,British,14,3291,14.1
-7.386126035,-14.46067607,1797,British,14,3291,14.1
-7.641792597,-14.26107578,1797,British,14,3291,14.1
-7.897006487,-14.0612036,1797,British,14,3291,14.1
-8.151774497,-13.86106397,1797,British,14,3291,14.1
-8.406103409,-13.6606613,1797,British,14,3291,14.1
-8.66,-13.46,1797,British,14,3291,14.1
-8.66,-13.46,1797,British,15,3291,15.1
-8.877539724,-13.26044973,1797,British,15,3291,15.1
-9.094722479,-13.06071537,1797,British,15,3291,15.1
-9.311554085,-12.86080007,1797,British,15,3291,15.1
-9.528040348,-12.66070699,1797,British,15,3291,15.1
-9.744187061,-12.46043926,1797,British,15,3291,15.1
-9.96,-12.26,1797,British,15,3291,15.1
-9.96,-12.26,1797,British,16,3291,16.1
-10.18905178,-12.08879166,1797,British,16,3291,16.1
-10.41781041,-11.91739603,1797,British,16,3291,16.1
-10.64628021,-11.74581611,1797,British,16,3291,16.1
-10.87446552,-11.57405483,1797,British,16,3291,16.1
-11.10237068,-11.40211515,1797,British,16,3291,16.1
-11.33,-11.23,1797,British,16,3291,16.1
-11.33,-11.23,1797,British,17,3291,17.1
-11.55235535,-11.04372844,1797,British,17,3291,17.1
-11.77442858,-10.85729484,1797,British,17,3291,17.1
-11.99622468,-10.67070221,1797,British,17,3291,17.1
-12.21774864,-10.48395354,1797,British,17,3291,17.1
-12.43900542,-10.29705182,1797,British,17,3291,17.1
-12.66,-10.11,1797,British,17,3291,17.1
-12.66,-10.11,1797,British,18,3291,18.1
-12.85034007,-9.991932001,1797,British,18,3291,18.1
-13.04054192,-9.873756032,1797,British,18,3291,18.1
-13.2306072,-9.755473471,1797,British,18,3291,18.1
-13.42053754,-9.637085696,1797,British,18,3291,18.1
-13.61033459,-9.518594081,1797,British,18,3291,18.1
-13.8,-9.4,1797,British,18,3291,18.1
-13.8,-9.4,1797,British,19,3291,19.1
-14.04382434,-9.255402283,1797,British,19,3291,19.1
-14.2874481,-9.110639991,1797,British,19,3291,19.1
-14.53087441,-8.965715875,1797,British,19,3291,19.1
-14.7741064,-8.820632678,1797,British,19,3291,19.1
-15.01714722,-8.675393142,1797,British,19,3291,19.1
-15.26,-8.53,1797,British,19,3291,19.1
14.08,-32.15,1797,British,2,3291,2.1
13.87247929,-31.92249063,1797,British,2,3291,2.1
13.66598351,-31.69464559,1797,British,2,3291,2.1
13.46050009,-31.4664695,1797,British,2,3291,2.1
13.25601657,-31.23796688,1797,British,2,3291,2.1
13.05252061,-31.00914224,1797,British,2,3291,2.1
12.85,-30.78,1797,British,2,3291,2.1
-15.26,-8.53,1797,British,20,3291,20.1
-15.47246009,-8.21693002,1797,British,20,3291,20.1
-15.68458511,-7.903748774,1797,British,20,3291,20.1
-15.89638837,-7.590460724,1797,British,20,3291,20.1
-16.10788315,-7.277070307,1797,British,20,3291,20.1
-16.31908264,-6.963581935,1797,British,20,3291,20.1
-16.53,-6.65,1797,British,20,3291,20.1
-16.53,-6.65,1797,British,21,3291,21.1
-16.65860754,-6.421742896,1797,British,21,3291,21.1
-16.78709979,-6.193453737,1797,British,21,3291,21.1
-16.91548097,-5.965133697,1797,British,21,3291,21.1
-17.04375527,-5.736783949,1797,British,21,3291,21.1
-17.17192689,-5.508405662,1797,British,21,3291,21.1
-17.3,-5.28,1797,British,21,3291,21.1
-17.3,-5.28,1797,British,22,3291,22.1
-17.46019367,-5.118428513,1797,British,22,3291,22.1
-17.62030642,-4.956817248,1797,British,22,3291,22.1
-17.78034085,-4.795167486,1797,British,22,3291,22.1
-17.94029953,-4.633480506,1797,British,22,3291,22.1
-18.10018506,-4.471757586,1797,British,22,3291,22.1
-18.26,-4.31,1797,British,22,3291,22.1
-18.26,-4.31,1797,British,23,3291,23.1
-18.44360985,-4.04176078,1797,British,23,3291,23.1
-18.62709826,-3.773480217,1797,British,23,3291,23.1
-18.81047335,-3.505161091,1797,British,23,3291,23.1
-18.99374327,-3.23680617,1797,British,23,3291,23.1
-19.17691612,-2.96841822,1797,British,23,3291,23.1
-19.36,-2.7,1797,British,23,3291,23.1
-19.36,-2.7,1797,British,24,3291,24.1
-19.47508185,-2.488355539,1797,British,24,3291,24.1
-19.59012675,-2.276701054,1797,British,24,3291,24.1
-19.70513787,-2.065037404,1797,British,24,3291,24.1
-19.82011835,-1.853365441,1797,British,24,3291,24.1
-19.93507135,-1.641686022,1797,British,24,3291,24.1
-20.05,-1.43,1797,British,24,3291,24.1
-20.05,-1.43,1797,British,25,3291,25.1
-20.17670894,-1.120008635,1797,British,25,3291,25.1
-20.30339108,-0.810011795,1797,British,25,3291,25.1
-20.43005383,-0.500010996,1797,British,25,3291,25.1
-20.55670463,-0.190007754,1797,British,25,3291,25.1
-20.68335088,0.119996416,1797,British,25,3291,25.1
-20.81,0.43,1797,British,25,3291,25.1
-20.81,0.43,1797,British,26,3291,26.1
-20.87996287,0.735004258,1797,British,26,3291,26.1
-20.9499353,1.04000742,1797,British,26,3291,26.1
-21.01992125,1.345009031,1797,British,26,3291,26.1
-21.0899247,1.650008635,1797,British,26,3291,26.1
-21.15994963,1.955005777,1797,British,26,3291,26.1
-21.23,2.26,1797,British,26,3291,26.1
-21.23,2.26,1797,British,27,3291,27.1
-21.30823666,2.538346897,1797,British,27,3291,27.1
-21.38650702,2.816689065,1797,British,27,3291,27.1
-21.46481481,3.095025982,1797,British,27,3291,27.1
-21.54316374,3.373357127,1797,British,27,3291,27.1
-21.62155756,3.651681974,1797,British,27,3291,27.1
-21.7,3.93,1797,British,27,3291,27.1
-21.7,3.93,1797,British,28,3291,28.1
-21.78486461,4.163357832,1797,British,28,3291,28.1
-21.86977955,4.396706557,1797,British,28,3291,28.1
-21.95474768,4.630045656,1797,British,28,3291,28.1
-22.03977189,4.86337461,1797,British,28,3291,28.1
-22.12485503,5.096692899,1797,British,28,3291,28.1
-22.21,5.33,1797,British,28,3291,28.1
-22.21,5.33,1797,British,29,3291,29.1
-22.22665422,5.418334497,1797,British,29,3291,29.1
-22.2433133,5.506668538,1797,British,29,3291,29.1
-22.25997735,5.595002117,1797,British,29,3291,29.1
-22.27664642,5.683335225,1797,British,29,3291,29.1
-22.29332061,5.771667855,1797,British,29,3291,29.1
-22.31,5.86,1797,British,29,3291,29.1
12.85,-30.78,1797,British,3,3291,3.1
12.96121743,-30.56356455,1797,British,3,3291,3.1
13.07193965,-30.347035,1797,British,3,3291,3.1
13.1821729,-30.13041257,1797,British,3,3291,3.1
13.29192333,-29.91369846,1797,British,3,3291,3.1
13.40119703,-29.69689388,1797,British,3,3291,3.1
13.51,-29.48,1797,British,3,3291,3.1
-22.31,5.86,1797,British,30,3291,30.1
-22.32665007,5.966667948,1797,British,30,3291,30.1
-22.34330661,6.073335397,1797,British,30,3291,30.1
-22.35996976,6.180002335,1797,British,30,3291,30.1
-22.37663963,6.286668755,1797,British,30,3291,30.1
-22.39331633,6.393334646,1797,British,30,3291,30.1
-22.41,6.5,1797,British,30,3291,30.1
-22.41,6.5,1797,British,31,3291,31.1
-22.44659197,6.691673702,1797,British,31,3291,31.1
-22.48321268,6.883344698,1797,British,31,3291,31.1
-22.51986298,7.075012907,1797,British,31,3291,31.1
-22.55654373,7.266678247,1797,British,31,3291,31.1
-22.59325578,7.458340639,1797,British,31,3291,31.1
-22.63,7.65,1797,British,31,3291,31.1
-22.63,7.65,1797,British,32,3291,32.1
-22.70478859,7.875034494,1797,British,32,3291,32.1
-22.77965847,8.100055724,1797,British,32,3291,32.1
-22.8546121,8.325063292,1797,British,32,3291,32.1
-22.92965192,8.550056795,1797,British,32,3291,32.1
-23.0047804,8.775035833,1797,British,32,3291,32.1
-23.08,9,1797,British,32,3291,32.1
-23.08,9,1797,British,33,3291,33.1
-23.12159131,9.12667873,1797,British,33,3291,33.1
-23.16321219,9.253352729,1797,British,33,3291,33.1
-23.20486305,9.380021926,1797,British,33,3291,33.1
-23.24654435,9.506686251,1797,British,33,3291,33.1
-23.28825652,9.633345632,1797,British,33,3291,33.1
-23.33,9.76,1797,British,33,3291,33.1
-23.33,9.76,1797,British,34,3291,34.1
-23.34329864,9.92666801,1797,British,34,3291,34.1
-23.35661083,10.0933355,1797,British,34,3291,34.1
-23.36993681,10.26000245,1797,British,34,3291,34.1
-23.38327684,10.42666885,1797,British,34,3291,34.1
-23.39663115,10.59333471,1797,British,34,3291,34.1
-23.41,10.76,1797,British,34,3291,34.1
-23.41,10.76,1797,British,35,3291,35.1
-23.33004232,10.79171821,1797,British,35,3291,35.1
-23.25006777,10.82341588,1797,British,35,3291,35.1
-23.17007631,10.85509297,1797,British,35,3291,35.1
-23.09006789,10.88674939,1797,British,35,3291,35.1
-23.01004246,10.91838509,1797,British,35,3291,35.1
-22.93,10.95,1797,British,35,3291,35.1
-22.93,10.95,1797,British,36,3291,36.1
-23.0098076,11.0883868,1797,British,36,3291,36.1
-23.08969079,11.2267526,1797,British,36,3291,36.1
-23.16965058,11.36509711,1797,British,36,3291,36.1
-23.24968803,11.50342004,1797,British,36,3291,36.1
-23.32980415,11.6417211,1797,British,36,3291,36.1
-23.41,11.78,1797,British,36,3291,36.1
-23.41,11.78,1797,British,37,3291,37.1
-23.52132748,11.9417785,1797,British,37,3291,37.1
-23.63278799,12.10351315,1797,British,37,3291,37.1
-23.7443835,12.2652033,1797,British,37,3291,37.1
-23.85611601,12.42684827,1797,British,37,3291,37.1
-23.96798751,12.5884474,1797,British,37,3291,37.1
-24.08,12.75,1797,British,37,3291,37.1
-24.08,12.75,1797,British,38,3291,38.1
-24.10166595,12.75167108,1797,British,38,3291,38.1
-24.12333219,12.75334039,1797,British,38,3291,38.1
-24.14499872,12.75500794,1797,British,38,3291,38.1
-24.16666553,12.75667372,1797,British,38,3291,38.1
-24.18833262,12.75833774,1797,British,38,3291,38.1
-24.21,12.76,1797,British,38,3291,38.1
-24.21,12.76,1797,British,39,3291,39.1
-24.3829308,12.87528757,1797,British,39,3291,39.1
-24.55602066,12.99046166,1797,British,39,3291,39.1
-24.72927105,13.10552111,1797,British,39,3291,39.1
-24.90268343,13.22046476,1797,British,39,3291,39.1
-25.07625926,13.33529144,1797,British,39,3291,39.1
-25.25,13.45,1797,British,39,3291,39.1
13.51,-29.48,1797,British,4,3291,4.1
13.35834266,-29.25208491,1797,British,4,3291,4.1
13.20735982,-29.02399944,1797,British,4,3291,4.1
13.05704274,-28.79574592,1797,British,4,3291,4.1
12.90738277,-28.56732667,1797,British,4,3291,4.1
12.75837134,-28.33874394,1797,British,4,3291,4.1
12.61,-28.11,1797,British,4,3291,4.1
-25.25,13.45,1797,British,40,3291,40.1
-25.42940161,13.60532717,1797,British,40,3291,40.1
-25.60903869,13.76052574,1797,British,40,3291,40.1
-25.78891416,13.91559401,1797,British,40,3291,40.1
-25.96903092,14.07053029,1797,British,40,3291,40.1
-26.1493919,14.22533286,1797,British,40,3291,40.1
-26.33,14.38,1797,British,40,3291,40.1
-26.33,14.38,1797,British,41,3291,41.1
-26.49936183,14.5436434,1797,British,41,3291,41.1
-26.66897474,14.70716494,1797,British,41,3291,41.1
-26.83884186,14.870563,1797,British,41,3291,41.1
-27.00896634,15.03383595,1797,British,41,3291,41.1
-27.17935133,15.19698216,1797,British,41,3291,41.1
-27.35,15.36,1797,British,41,3291,41.1
-27.35,15.36,1797,British,42,3291,42.1
-27.49620636,15.48857687,1797,British,42,3291,42.1
-27.6425946,15.61705761,1797,British,42,3291,42.1
-27.78916641,15.74544126,1797,British,42,3291,42.1
-27.93592345,15.87372685,1797,British,42,3291,42.1
-28.08286742,16.00191342,1797,British,42,3291,42.1
-28.23,16.13,1797,British,42,3291,42.1
-28.23,16.13,1797,British,43,3291,43.1
-28.37903226,16.37693603,1797,British,43,3291,43.1
-28.52844244,16.62376694,1797,British,43,3291,43.1
-28.67823738,16.87049076,1797,British,43,3291,43.1
-28.82842398,17.11710554,1797,British,43,3291,43.1
-28.97900919,17.36360929,1797,British,43,3291,43.1
-29.13,17.61,1797,British,43,3291,43.1
-29.13,17.61,1797,British,44,3291,44.1
-29.23758453,17.85181786,1797,British,44,3291,44.1
-29.34546189,18.09357661,1797,British,44,3291,44.1
-29.45363707,18.33527524,1797,British,44,3291,44.1
-29.56211509,18.5769127,1797,British,44,3291,44.1
-29.67090103,18.81848798,1797,British,44,3291,44.1
-29.78,19.06,1797,British,44,3291,44.1
-29.78,19.06,1797,British,45,3291,45.1
-29.84925207,19.4000679,1797,British,45,3291,45.1
-29.91879424,19.74010947,1797,British,45,3291,45.1
-29.98863323,20.08012409,1797,British,45,3291,45.1
-30.05877589,20.42011114,1797,British,45,3291,45.1
-30.12922913,20.76006999,1797,British,45,3291,45.1
-30.2,21.1,1797,British,45,3291,45.1
-30.2,21.1,1797,British,46,3291,46.1
-30.33233651,21.31693116,1797,British,46,3291,46.1
-30.46506454,21.53375851,1797,British,46,3291,46.1
-30.59818947,21.75048056,1797,British,46,3291,46.1
-30.73171671,21.96709583,1797,British,46,3291,46.1
-30.86565172,22.18360282,1797,British,46,3291,46.1
-31,22.4,1797,British,46,3291,46.1
-31,22.4,1797,British,47,3291,47.1
-31.09640368,22.47514432,1797,British,47,3291,47.1
-31.192912,22.55023128,1797,British,47,3291,47.1
-31.28952536,22.62526061,1797,British,47,3291,47.1
-31.3862442,22.70023202,1797,British,47,3291,47.1
-31.48306894,22.77514524,1797,British,47,3291,47.1
-31.58,22.85,1797,British,47,3291,47.1
-31.58,22.85,1797,British,48,3291,48.1
-31.71296236,22.92527882,1797,British,48,3291,48.1
-31.84607246,23.00044682,1797,British,48,3291,48.1
-31.97933079,23.07550347,1797,British,48,3291,48.1
-32.11273784,23.15044824,1797,British,48,3291,48.1
-32.24629408,23.22528059,1797,British,48,3291,48.1
-32.38,23.3,1797,British,48,3291,48.1
-32.38,23.3,1797,British,49,3291,49.1
-32.56571745,23.4338898,1797,British,49,3291,49.1
-32.75181118,23.56755951,1797,British,49,3291,49.1
-32.93828375,23.70100725,1797,British,49,3291,49.1
-33.12513771,23.83423117,1797,British,49,3291,49.1
-33.31237561,23.96722938,1797,British,49,3291,49.1
-33.5,24.1,1797,British,49,3291,49.1
12.61,-28.11,1797,British,5,3291,5.1
12.27073977,-27.83201712,1797,British,5,3291,5.1
11.93321569,-27.5532091,1797,British,5,3291,5.1
11.59740362,-27.27358979,1797,British,5,3291,5.1
11.26327956,-26.99317286,1797,British,5,3291,5.1
10.93081961,-26.71197182,1797,British,5,3291,5.1
10.6,-26.43,1797,British,5,3291,5.1
-33.5,24.1,1797,British,50,3291,50.1
-33.58492785,24.12178431,1797,British,50,3291,50.1
-33.66988459,24.14352164,1797,British,50,3291,50.1
-33.7548702,24.16521194,1797,British,50,3291,50.1
-33.83988465,24.18685514,1797,British,50,3291,50.1
-33.92492793,24.20845118,1797,British,50,3291,50.1
-34.01,24.23,1797,British,50,3291,50.1
-34.01,24.23,1797,British,51,3291,51.1
-34.10122941,24.35013804,1797,British,51,3291,51.1
-34.19263209,24.47022142,1797,British,51,3291,51.1
-34.28420926,24.59024971,1797,British,51,3291,51.1
-34.37596215,24.71022252,1797,British,51,3291,51.1
-34.46789198,24.83013942,1797,British,51,3291,51.1
-34.56,24.95,1797,British,51,3291,51.1
-34.56,24.95,1797,British,52,3291,52.1
-34.68405286,25.13359626,1797,British,52,3291,52.1
-34.80847916,25.31708894,1797,British,52,3291,52.1
-34.93328293,25.50047685,1797,British,52,3291,52.1
-35.05846826,25.6837588,1797,British,52,3291,52.1
-35.18403924,25.86693358,1797,British,52,3291,52.1
-35.31,26.05,1797,British,52,3291,52.1
-35.31,26.05,1797,British,53,3291,53.1
-35.43270362,26.16859643,1797,British,53,3291,53.1
-35.555657,26.28708864,1797,British,53,3291,53.1
-35.67886172,26.40547586,1797,British,53,3291,53.1
-35.80231939,26.52375734,1797,British,53,3291,53.1
-35.92603161,26.64193231,1797,British,53,3291,53.1
-36.05,26.76,1797,British,53,3291,53.1
-36.05,26.76,1797,British,54,3291,54.1
-36.24078556,26.86398017,1797,British,54,3291,54.1
-36.43192177,26.96770378,1797,British,54,3291,54.1
-36.62340998,27.0711692,1797,British,54,3291,54.1
-36.81525154,27.17437481,1797,British,54,3291,54.1
-37.00744777,27.27731895,1797,British,54,3291,54.1
-37.2,27.38,1797,British,54,3291,54.1
-37.2,27.38,1797,British,55,3291,55.1
-37.37816022,27.60224806,1797,British,55,3291,55.1
-37.55704419,27.82426774,1797,British,55,3291,55.1
-37.73666096,28.04605593,1797,British,55,3291,55.1
-37.91701968,28.26760949,1797,British,55,3291,55.1
-38.09812959,28.48892525,1797,British,55,3291,55.1
